CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 016.002 0 0.0348198413849 0.137635183334 1.03989601135 0.0349540710449 0.0361578464508 1.03989601135 1.03989601135 1.0
2 016.002 0 0.0338761806488 0.0996017707021 1.03586411476 0.0340368747711 0.0363550186157 0.128419876099 1.03586411476 1.0
3 016.002 0 0.0332090854645 0.0538274090865 0.195374011993 0.0340778827667 0.0356070995331 0.111379861832 0.119116067886 1.0
4 016.002 0 0.0337319374084 0.0470577544636 0.147840976715 0.0343799591064 0.0371899604797 0.08442902565 0.114499092102 1.0
5 016.002 0 0.0341260433197 0.093927904617 0.913578033447 0.0344140529633 0.0413610935211 0.154838085175 0.212527990341 1.0
7 016.002 0 0.0325019359589 0.0695592144079 0.334333896637 0.0340111255646 0.0402038097382 0.142599821091 0.215265989304 1.0
10 016.002 0 0.0334630012512 0.121478598369 1.7538599968 0.0357868671417 0.0907461643219 0.198079824448 0.277724981308 0.993421052632
15 016.002 0 0.0345389842987 0.311846444773 2.11293101311 0.0730719566345 0.17048406601 0.656538009644 0.874018907547 0.982558139535
20 016.002 0 0.03289103508 0.524449371997 2.23574709892 0.0903871059418 0.484899997711 1.01244902611 1.20542788506 0.987654320988
25 016.002 0 0.216295957565 0.904086062113 1.84193706512 0.387596130371 0.855044126511 1.4460299015 1.5921869278 0.966666666667
30 016.002 0 0.142483949661 1.32210532559 3.00312590599 0.811907052994 1.24140787125 2.08178591728 2.24810600281 0.838888888889
35 016.002 0 0.245428085327 1.51897423608 3.30673480034 0.682615995407 1.44980883598 2.60183405876 2.9129281044 0.771428571429
40 016.002 0 0.393331050873 2.00949220359 4.41277503967 1.20429301262 1.87446784973 3.04253697395 4.10301184654 0.64375
